device,accuracy,val_accuracy,loss,val_loss,day,execute_time_seconds,evaluate_time_seconds,is_model_changed,evaluate_accuracy
18,0.8778947591781616,0.8781512379646301,0.2981537080752222,0.2828150659799576,1,509.6062951087952,100.60208630561829,1.0,0.8907563090324402
19,0.8957894444465637,0.819327712059021,0.2701932179300408,0.4195649037758509,1,489.9261865615845,104.89065337181091,1.0,0.8403361439704895
0,0.9021052718162536,0.8865545988082886,0.248934992206724,0.2644966930150986,2,498.2831137180328,109.70138263702393,1.0,0.894957959651947
1,0.906315803527832,0.9075630307197572,0.2340888074981539,0.2254022198418776,2,500.3022859096527,93.0358452796936,1.0,0.9075630307197572
2,0.8989473581314087,0.9033613204956056,0.2728734162763545,0.2294363789260387,2,490.6048159599304,95.55713367462158,0.0,0.9033613204956056
3,0.9010526537895204,0.8655462265014648,0.2184854300084867,0.3496016348401705,2,497.6491377353668,95.54118180274963,1.0,0.8655462265014648
4,0.886315763,0.8739495873,0.2618333861,0.3254536291,2,515.5830087661743,97.7871232032776,1.0,0.8739495873451233
5,0.8947368264198303,0.8655462265014648,0.2608435901842619,0.3419603854417801,2,501.6829042434693,93.60240530967712,1.0,0.8781512379646301
6,0.7936841846,0.8487395048,0.5021054048,0.3575904245,2,491.9817163944245,95.9753680229187,1.0,0.8655462265014648
7,0.890526294708252,0.8277310729026794,0.269393809155414,0.4191361288229624,2,503.90220308303833,93.78875589370728,1.0,0.8613445162773132
8,0.906315803527832,0.9285714030265808,0.2482654377974961,0.1782656259834766,2,495.7358114719391,98.60318779945374,1.0,0.9285714030265808
9,0.8673684001,0.8823529482,0.3228348886,0.2498436918,2,500.0948812961578,96.35591101646423,1.0,0.8907563090324402
10,0.7936841846,0.8487395048,0.4981973963,0.364052394,2,493.56613636016846,97.1918830871582,1.0,0.8823529481887817
11,0.8926315903663635,0.8739495873451233,0.2733366139938957,0.302757062514623,2,496.7729651927948,91.04378890991212,0.0,0.848739504814148
12,0.8957894444465637,0.8697478771209717,0.2691928514681364,0.293396641810735,2,495.2123017311096,94.37369680404665,1.0,0.8697478771209717
13,0.8799999952,0.8949579597,0.2783839983,0.3245580117,2,510.4439072608948,95.69450116157532,1.0,0.911764681339264
14,0.9031578898429872,0.8697478771209717,0.2379016344170821,0.289852374792099,2,499.1763019561768,93.32735514640808,1.0,0.8739495873451233
15,0.8778947592,0.8949579597,0.2744969368,0.306597349,2,501.23395228385925,96.7596743106842,1.0,0.8991596698760986
16,0.885263145,0.8865545988,0.283821981,0.282799988,2,505.2301895618439,94.05081295967102,1.0,0.8991596698760986
17,0.8947368264198303,0.8991596698760986,0.2543032865069414,0.2481920177737872,2,509.4792938232422,96.29835081100464,0.0,0.894957959651947
18,0.9031578898429872,0.8865545988082886,0.2394950200538886,0.2324510226647059,2,489.4680030345917,96.56717705726624,1.0,0.9075630307197572
19,0.8852631449699402,0.8445377945899963,0.2782496692318665,0.3058697342872619,2,500.3581063747406,95.19709706306458,1.0,0.8529411554336548
0,0.9021052718,0.8865545988,0.2489349922,0.264496693,3,446.8649134635925,97.55904650688171,1.0,0.8991596698760986
1,0.9063158035,0.9075630307,0.2340888075,0.2254022198,3,452.6519656181336,96.8912320137024,1.0,0.9159663915634156
2,0.8989473581,0.9033613205,0.2728734163,0.2294363789,3,463.3209838867188,97.09342050552368,0.0,0.8991596698760986
3,0.9010526538,0.8655462265,0.21848543,0.3496016348,3,444.8162591457367,96.44357252120972,0.0,0.8571428656578064
4,0.886315763,0.8739495873,0.2618333861,0.3254536291,3,448.2164080142975,110.23786067962646,0.0,0.8697478771209717
5,0.8978947401046753,0.8991596698760986,0.2523163642381367,0.3212973430752754,3,455.5844011306762,93.29291915893556,0.0,0.8781512379646301
6,0.7936841846,0.8487395048,0.5021054048,0.3575904245,3,451.554007768631,94.44911742210388,1.0,0.8613445162773132
7,0.8810526132583618,0.8529411554336548,0.2813168969907259,0.3727031846841176,3,454.0237417221069,94.2900562286377,1.0,0.8613445162773132
8,0.9010526537895204,0.9327731132507324,0.2544282857995284,0.1788795722027619,3,453.8462998867035,97.07918858528136,1.0,0.9369747638702391
9,0.8673684001,0.8823529482,0.3228348886,0.2498436918,3,451.4096715450287,95.29700875282288,1.0,0.9033613204956056
10,0.8957894444465637,0.8613445162773132,0.2530293526147541,0.3156816204388936,3,447.7547013759613,96.6956958770752,1.0,0.8907563090324402
11,0.8926315904,0.8739495873,0.273336614,0.3027570625,3,456.7215774059296,91.52799582481384,0.0,0.848739504814148
12,0.8957894444,0.8697478771,0.2691928515,0.2933966418,3,454.0979924201965,92.81493782997131,1.0,0.8823529481887817
13,0.8799999952,0.8949579597,0.2783839983,0.3245580117,3,451.1797704696655,93.1761703491211,1.0,0.9159663915634156
14,0.9031578898,0.8697478771,0.2379016344,0.2898523748,3,443.9037699699402,93.33347296714784,1.0,0.8781512379646301
15,0.9168421030044556,0.9033613204956056,0.2155538016557693,0.2513366917769114,3,458.7837226390839,93.00131392478944,0.0,0.8991596698760986
16,0.9052631855010986,0.8991596698760986,0.2500542188788715,0.2395717494189739,3,453.9110581874848,94.19785284996031,1.0,0.9033613204956056
17,0.8947368264,0.8991596699,0.2543032865,0.2481920178,3,456.4562027454376,94.641921043396,0.0,0.8907563090324402
18,0.9010526537895204,0.9033613204956056,0.2316946243612389,0.2799281472961107,3,457.576251745224,93.1510157585144,1.0,0.9075630307197572
19,0.8831579089164734,0.8529411554336548,0.2746706173608177,0.3038957888881365,3,455.79707956314087,93.90194058418274,1.0,0.8613445162773132
0,0.9157894849777222,0.9159663915634156,0.2297822835257179,0.2023546290894349,4,448.01484203338623,93.41555643081664,0.0,0.8865545988082886
1,0.9157894849777222,0.9201680421829224,0.2022835945024302,0.2226738668978214,4,449.128511428833,94.92864084243774,1.0,0.924369752407074
2,0.8989473581,0.9033613205,0.2728734163,0.2294363789,4,456.2843239307404,110.90436697006226,1.0,0.9075630307197572
3,0.9010526538,0.8655462265,0.21848543,0.3496016348,4,438.88985443115234,95.86741471290588,0.0,0.8571428656578064
4,0.8968421220779419,0.8823529481887817,0.2412189797037526,0.2773481061061223,4,447.58363676071167,96.37744855880736,1.0,0.8907563090324402
5,0.8978947401,0.8991596699,0.2523163642,0.3212973431,4,448.9353413581848,94.71291947364809,0.0,0.8823529481887817
6,0.7936841846,0.8487395048,0.5021054048,0.3575904245,4,441.4838020801544,92.253977060318,1.0,0.8697478771209717
7,0.9157894849777222,0.8697478771209717,0.2085920163832212,0.3555988917748133,4,445.81750869750977,94.78238701820374,0.0,0.8655462265014648
8,0.9231578707695008,0.9537814855575562,0.2050930679785577,0.1463750521341959,4,450.2218472957611,96.03960251808168,0.0,0.9369747638702391
9,0.9136841893196106,0.9075630307197572,0.2240704038896058,0.211576896160841,4,444.90169954299927,94.15950512886047,0.0,0.9033613204956056
10,0.9231578707695008,0.8865545988082886,0.2205937057733535,0.2558871880173683,4,446.8491628170013,92.882506608963,1.0,0.894957959651947
11,0.8926315904,0.8739495873,0.273336614,0.3027570625,4,454.4299123287201,95.30636167526244,0.0,0.8529411554336548
12,0.9042105078697203,0.894957959651947,0.2364752407450425,0.2225173297027746,4,448.3114562034607,92.05849814414978,0.0,0.8781512379646301
13,0.8799999952,0.8949579597,0.2783839983,0.3245580117,4,445.650053024292,95.87669658660889,1.0,0.924369752407074
14,0.917894721031189,0.8739495873451233,0.2175590320794206,0.2942390645543734,4,445.8117399215698,94.4354305267334,1.0,0.8907563090324402
15,0.916842103,0.9033613205,0.2155538017,0.2513366918,4,454.48817443847656,95.53015685081482,0.0,0.9033613204956056
16,0.9052631855,0.8991596699,0.2500542189,0.2395717494,4,446.6951580047608,92.24644684791564,0.0,0.894957959651947
17,0.8947368264,0.8991596699,0.2543032865,0.2481920178,4,455.2246136665344,96.58758330345154,0.0,0.8991596698760986
18,0.9136841893196106,0.9201680421829224,0.224195705981631,0.1662660650908947,4,452.5365221500397,96.22688031196594,0.0,0.9075630307197572
19,0.8831579089,0.8529411554,0.2746706174,0.3038957889,4,454.9336476325989,94.79075074195862,1.0,0.8613445162773132
0,0.915789485,0.9159663916,0.2297822835,0.2023546291,5,453.7165069580078,94.69983458518982,0.0,0.8907563090324402
1,0.915789485,0.9201680422,0.2022835945,0.2226738669,5,444.219131231308,96.30613470077516,1.0,0.924369752407074
2,0.8989473581,0.9033613205,0.2728734163,0.2294363789,5,441.5319256782532,112.149822473526,1.0,0.911764681339264
3,0.8915789723396301,0.8865545988082886,0.2720789427192587,0.32829343577226,5,448.0025408267975,95.79358553886414,0.0,0.8739495873451233
4,0.8926315903663635,0.8865545988082886,0.2511898754458678,0.277448333799839,5,444.30379486083984,98.64247345924376,1.0,0.894957959651947
5,0.8978947401,0.8991596699,0.2523163642,0.3212973431,5,451.1006669998169,93.65612053871156,0.0,0.894957959651947
6,0.7936841846,0.8487395048,0.5021054048,0.3575904245,5,439.38678669929504,95.51211619377136,1.0,0.8781512379646301
7,0.915789485,0.8697478771,0.2085920164,0.3555988918,5,452.30779695510864,96.21830582618712,1.0,0.8739495873451233
8,0.9231578708,0.9537814856,0.205093068,0.1463750521,5,454.3230152130127,96.6791627407074,0.0,0.9411764740943908
9,0.921052634716034,0.9159663915634156,0.2056129858368321,0.1947355940937996,5,459.2421987056732,96.13151669502258,0.0,0.9033613204956056
10,0.9273684024810792,0.8865545988082886,0.1880984334255519,0.277528615295887,5,443.5561127662658,94.31722664833067,1.0,0.894957959651947
11,0.8926315904,0.8739495873,0.273336614,0.3027570625,5,450.2608120441437,90.86323523521423,1.0,0.8739495873451233
12,0.9042105079,0.8949579597,0.2364752407,0.2225173297,5,450.0479271411896,93.89929032325745,0.0,0.8823529481887817
13,0.8799999952,0.8949579597,0.2783839983,0.3245580117,5,442.1735830307007,95.21345281600952,1.0,0.924369752407074
14,0.9231578707695008,0.8781512379646301,0.2033000575319716,0.2975985765457153,5,446.676885843277,94.53864073753356,1.0,0.8907563090324402
15,0.916842103,0.9033613205,0.2155538017,0.2513366918,5,448.7194714546204,94.38384437561037,1.0,0.911764681339264
16,0.9052631855,0.8991596699,0.2500542189,0.2395717494,5,440.1702916622162,93.9573860168457,0.0,0.8991596698760986
17,0.8947368264,0.8991596699,0.2543032865,0.2481920178,5,450.9238429069519,95.07940983772278,1.0,0.9075630307197572
18,0.9368420839309692,0.9369747638702391,0.1859493161502637,0.1541570082306861,5,453.9654543399811,94.18559575080872,0.0,0.9075630307197572
19,0.8831579089,0.8529411554,0.2746706174,0.3038957889,5,443.4513792991638,91.5607500076294,1.0,0.8613445162773132
0,0.9231578707695008,0.924369752407074,0.2090196754773588,0.181975461790959,6,459.0115365982056,98.1138174533844,0.0,0.8991596698760986
1,0.915789485,0.9201680422,0.2022835945,0.2226738669,6,441.2210259437561,113.30669808387756,1.0,0.9285714030265808
2,0.8989473581,0.9033613205,0.2728734163,0.2294363789,6,441.46884274482727,97.38324499130248,1.0,0.9201680421829224
3,0.8915789723,0.8865545988,0.2720789427,0.3282934358,6,449.9762210845947,99.05818939208984,0.0,0.8781512379646301
4,0.9073684215545654,0.8865545988082886,0.2417041585947338,0.2838099295894304,6,441.32157945632935,99.60549879074097,1.0,0.9075630307197572
5,0.8978947401,0.8991596699,0.2523163642,0.3212973431,6,452.64146900177,99.10361433029176,1.0,0.9033613204956056
6,0.7936841846,0.8487395048,0.5021054048,0.3575904245,6,441.99283146858215,101.72986388206482,1.0,0.8907563090324402
7,0.915789485,0.8697478771,0.2085920164,0.3555988918,6,441.9777381420136,103.47621154785156,1.0,0.8865545988082886
8,0.9231578708,0.9537814856,0.205093068,0.1463750521,6,455.7560980319977,103.23833847045898,0.0,0.9453781247138976
9,0.9210526347,0.9159663916,0.2056129858,0.1947355941,6,497.1783494949341,98.18839240074158,1.0,0.9201680421829224
10,0.9231578707695008,0.911764681339264,0.1792517258305298,0.2178030371665954,6,491.21373462677,97.73041582107544,0.0,0.9075630307197572
11,0.8926315904,0.8739495873,0.273336614,0.3027570625,6,573.1298089027405,97.04857683181764,1.0,0.8907563090324402
12,0.9042105079,0.8949579597,0.2364752407,0.2225173297,6,581.1498649120331,100.11531567573547,0.0,0.8865545988082886
13,0.9252631664276124,0.9495798349380492,0.1969719050118797,0.1968543643752734,6,584.2419149875641,99.62083196640016,0.0,0.9285714030265808
14,0.9021052718162536,0.9075630307197572,0.2519679008345855,0.2440163334210713,6,530.6539211273193,98.9545512199402,0.0,0.9033613204956056
15,0.9052631855010986,0.9285714030265808,0.2157413471686212,0.2010551584263642,6,514.0827419757843,101.06121253967284,0.0,0.9201680421829224
16,0.9073684215545654,0.9201680421829224,0.2310640813175,0.2195878515640894,6,511.2660326957703,96.66675877571106,0.0,0.9075630307197572
17,0.9105263352394104,0.911764681339264,0.2284326872072721,0.2363935676713784,6,509.5714421272278,102.2237799167633,1.0,0.9201680421829224
18,0.9368420839,0.9369747639,0.1859493162,0.1541570082,6,502.7364394664765,102.01779007911682,0.0,0.9159663915634156
19,0.9105263352394104,0.8697478771209717,0.2066993675733867,0.2947411378224691,6,514.9963710308075,99.46678566932678,0.0,0.8613445162773132
0,0.9431579113,0.9537814856,0.1735630233,0.1573540778,7,475.9823746681213,91.6910753250122,0.0,0.911764681339264
1,0.9210526347,0.9243697524,0.2081264575,0.2240063796,7,478.6298236846924,91.83541893959044,1.0,0.9327731132507324
2,0.9242105484,0.928571403,0.1965442492,0.1984794977,7,479.62598156929016,90.61130428314208,0.0,0.9201680421829224
3,0.9231578707695008,0.9033613204956056,0.2171897720663171,0.2759146697819233,7,491.6744372844696,92.3648693561554,0.0,0.8865545988082886
4,0.9136841893196106,0.9285714030265808,0.2210029433432378,0.2045689950386683,7,483.7793333530426,94.3254725933075,0.0,0.9159663915634156
5,0.9105263352,0.9033613205,0.2257243351,0.2488635207,7,480.7117698192597,105.58718657493591,1.0,0.911764681339264
6,0.7936841846,0.8487395048,0.5021054048,0.3575904245,7,445.9570391178131,88.98130869865417,1.0,0.8991596698760986
7,0.9315789342,0.8865545988,0.1715258931,0.3164616078,7,459.4684448242188,90.61344742774963,1.0,0.894957959651947
8,0.9231578708,0.9537814856,0.205093068,0.1463750521,7,454.2446689605713,92.40685725212096,0.0,0.9453781247138976
9,0.9210526347,0.9159663916,0.2056129858,0.1947355941,7,448.00187516212463,89.14997673034668,1.0,0.9285714030265808
10,0.9242105484008788,0.911764681339264,0.2127246243702737,0.2361503777404626,7,456.2339837551117,88.1411144733429,0.0,0.9075630307197572
11,0.9315789342,0.878151238,0.185168472,0.309829631,7,453.28215646743774,88.60407161712646,1.0,0.894957959651947
12,0.9042105079,0.8949579597,0.2364752407,0.2225173297,7,457.94407081604,88.86084866523743,0.0,0.8907563090324402
13,0.9252631664,0.9495798349,0.196971905,0.1968543644,7,456.8659813404083,91.415874004364,0.0,0.9369747638702391
14,0.9021052718,0.9075630307,0.2519679008,0.2440163334,7,459.8330724239349,88.74544620513916,0.0,0.9033613204956056
15,0.9052631855,0.928571403,0.2157413472,0.2010551584,7,460.8147192001343,91.6147804260254,1.0,0.9369747638702391
16,0.9073684216,0.9201680422,0.2310640813,0.2195878516,7,459.5106835365296,88.25647473335266,0.0,0.9201680421829224
17,0.9105263352,0.9117646813,0.2284326872,0.2363935677,7,453.4907250404358,91.78651261329652,1.0,0.924369752407074
18,0.9368420839,0.9369747639,0.1859493162,0.1541570082,7,470.8535552024841,88.74880909919739,0.0,0.9285714030265808
19,0.9105263352,0.8697478771,0.2066993676,0.2947411378,7,476.01443552970886,90.82439255714417,1.0,0.8739495873451233
0,0.9431579113,0.9537814856,0.1735630233,0.1573540778,8,439.651933670044,92.36779999732973,0.0,0.924369752407074
1,0.9105263352394104,0.9327731132507324,0.2089266030333544,0.1947169275333484,8,433.86152696609497,91.6323504447937,1.0,0.9369747638702391
2,0.9242105484,0.928571403,0.1965442492,0.1984794977,8,438.7974088191986,92.68518280982973,1.0,0.9285714030265808
3,0.9231578708,0.9033613205,0.2171897721,0.2759146698,8,440.3494141101837,95.77377557754517,0.0,0.8907563090324402
4,0.9136841893,0.928571403,0.2210029433,0.204568995,8,441.75433683395386,105.54757189750671,0.0,0.924369752407074
5,0.9326315522193908,0.911764681339264,0.1852564730769709,0.2799249678850174,8,434.3323929309845,107.68822526931764,1.0,0.911764681339264
6,0.9168421030044556,0.8571428656578064,0.2178532679771122,0.4024067386984825,8,430.01020884513855,94.04781317710876,1.0,0.8991596698760986
7,0.9315789342,0.8865545988,0.1715258931,0.3164616078,8,433.0809192657471,94.73791790008544,1.0,0.8991596698760986
8,0.9231578708,0.9537814856,0.205093068,0.1463750521,8,439.8643398284912,96.40933656692503,0.0,0.9537814855575562
9,0.9221052527427672,0.9411764740943908,0.1928579377500634,0.152853012830019,8,434.7178769111633,93.91100978851318,0.0,0.924369752407074
10,0.917894721031189,0.911764681339264,0.1969276996349033,0.2410016963879267,8,443.96861577034,95.5164487361908,1.0,0.911764681339264
11,0.9021052718162536,0.9075630307197572,0.2313768907734438,0.2554466793934504,8,430.4577157497406,90.7300786972046,0.0,0.8991596698760986
12,0.9242105484008788,0.9075630307197572,0.1969242279015873,0.1968529550979534,8,441.4537706375122,93.2723240852356,0.0,0.9033613204956056
13,0.9252631664,0.9495798349,0.196971905,0.1968543644,8,439.72960901260376,92.0963921546936,0.0,0.9453781247138976
14,0.9021052718,0.9075630307,0.2519679008,0.2440163334,8,439.0751373767853,93.98743677139282,1.0,0.911764681339264
15,0.9315789341926576,0.9327731132507324,0.1750142802062787,0.2330696389079093,8,434.8755226135254,93.89129328727722,0.0,0.9285714030265808
16,0.9073684216,0.9201680422,0.2310640813,0.2195878516,8,442.7407593727112,91.20606184005736,1.0,0.924369752407074
17,0.9105263352,0.9117646813,0.2284326872,0.2363935677,8,434.4677140712738,94.18318629264832,1.0,0.924369752407074
18,0.9368420839,0.9369747639,0.1859493162,0.1541570082,8,446.20444989204407,92.93172883987428,0.0,0.9369747638702391
19,0.9105263352,0.8697478771,0.2066993676,0.2947411378,8,435.1907870769501,93.25919795036316,1.0,0.8865545988082886
0,0.9431579113,0.9537814856,0.1735630233,0.1573540778,9,469.0919342041016,108.94504809379578,0.0,0.924369752407074
1,0.9105263352,0.9327731133,0.208926603,0.1947169275,9,461.1385884284973,93.33861494064332,1.0,0.9369747638702391
2,0.9242105484,0.928571403,0.1965442492,0.1984794977,9,461.2156050205231,95.53294444084167,0.0,0.9201680421829224
3,0.9231578708,0.9033613205,0.2171897721,0.2759146698,9,472.6581163406372,92.68209433555604,0.0,0.8865545988082886
4,0.9136841893,0.928571403,0.2210029433,0.204568995,9,472.1377897262573,94.00393080711363,0.0,0.9201680421829224
5,0.9326315522,0.9117646813,0.1852564731,0.2799249679,9,462.53303050994873,92.09281754493712,1.0,0.9159663915634156
6,0.916842103,0.8571428657,0.217853268,0.4024067387,9,460.4745826721192,94.63800072669984,1.0,0.8991596698760986
7,0.9284210801124572,0.894957959651947,0.1929067305828395,0.3320414637525876,9,461.3665497303009,93.72989439964294,1.0,0.8991596698760986
8,0.9231578708,0.9537814856,0.205093068,0.1463750521,9,470.81751227378845,96.47690391540527,0.0,0.9537814855575562
9,0.9221052527,0.9411764741,0.1928579378,0.1528530128,9,475.8579995632172,95.6966426372528,0.0,0.9285714030265808
10,0.917894721,0.9117646813,0.1969276996,0.2410016964,9,460.9161207675934,92.0277934074402,1.0,0.911764681339264
11,0.9021052718,0.9075630307,0.2313768908,0.2554466794,9,475.5437867641449,88.22195601463318,0.0,0.894957959651947
12,0.9242105484,0.9075630307,0.1969242279,0.1968529551,9,476.99123191833496,87.86016654968262,0.0,0.9033613204956056
13,0.9252631664,0.9495798349,0.196971905,0.1968543644,9,481.258593082428,90.98871088027954,0.0,0.9411764740943908
14,0.933684229850769,0.911764681339264,0.1776390747647536,0.2480489107469717,9,472.4403350353241,88.07243847846985,0.0,0.9075630307197572
15,0.9315789342,0.9327731133,0.1750142802,0.2330696389,9,483.0031101703644,90.41300868988036,0.0,0.9327731132507324
16,0.9073684216,0.9201680422,0.2310640813,0.2195878516,9,469.5380463600159,89.20575642585754,1.0,0.924369752407074
17,0.9105263352,0.9117646813,0.2284326872,0.2363935677,9,468.8701183795929,91.32217311859132,1.0,0.924369752407074
18,0.9368420839,0.9369747639,0.1859493162,0.1541570082,9,475.6381208896637,90.42515087127686,1.0,0.9411764740943908
19,0.9115789532661438,0.8739495873451233,0.2068589319367157,0.3333208382129669,9,462.0489110946655,91.57874417304993,1.0,0.8823529481887817
0,0.9431579113,0.9537814856,0.1735630233,0.1573540778,10,446.04895758628845,89.1690719127655,0.0,0.9327731132507324
1,0.9105263352,0.9327731133,0.208926603,0.1947169275,10,433.7050702571869,89.82859492301941,1.0,0.9369747638702391
2,0.9242105484,0.928571403,0.1965442492,0.1984794977,10,431.5357849597931,104.18961477279665,1.0,0.9285714030265808
3,0.9231578708,0.9033613205,0.2171897721,0.2759146698,10,443.4198145866394,90.3715546131134,0.0,0.894957959651947
4,0.9136841893,0.928571403,0.2210029433,0.204568995,10,444.3228266239166,88.59135794639587,1.0,0.9285714030265808
5,0.9326315522,0.9117646813,0.1852564731,0.2799249679,10,430.9473090171814,90.73797583580016,1.0,0.9201680421829224
6,0.916842103,0.8571428657,0.217853268,0.4024067387,10,433.8560280799866,88.49983716011047,1.0,0.9075630307197572
7,0.9284210801,0.8949579597,0.1929067306,0.3320414638,10,434.8964660167694,91.91168189048769,1.0,0.8991596698760986
8,0.9231578708,0.9537814856,0.205093068,0.1463750521,10,444.43428468704224,91.44350218772888,0.0,0.9537814855575562
9,0.9221052527,0.9411764741,0.1928579378,0.1528530128,10,445.3116714954376,88.64293718338013,0.0,0.9327731132507324
10,0.917894721,0.9117646813,0.1969276996,0.2410016964,10,435.47782254219055,90.8135781288147,1.0,0.9159663915634156
11,0.9021052718,0.9075630307,0.2313768908,0.2554466794,10,443.93097949028015,88.23306894302368,0.0,0.894957959651947
12,0.9242105484,0.9075630307,0.1969242279,0.1968529551,10,445.6666171550751,89.88509607315063,1.0,0.9159663915634156
13,0.9252631664,0.9495798349,0.196971905,0.1968543644,10,442.84811067581177,89.93089151382446,1.0,0.9495798349380492
14,0.9336842299,0.9117646813,0.1776390748,0.2480489107,10,445.10490369796753,90.31502652168274,1.0,0.9159663915634156
15,0.9315789342,0.9327731133,0.1750142802,0.2330696389,10,447.6852216720581,89.85842037200928,1.0,0.9369747638702391
16,0.9073684216,0.9201680422,0.2310640813,0.2195878516,10,433.3564457893372,87.712890625,1.0,0.924369752407074
17,0.8999999761581421,0.924369752407074,0.2338329345928995,0.1688751777013143,10,441.6361565589905,92.01527094841003,1.0,0.9285714030265808
18,0.9368420839,0.9369747639,0.1859493162,0.1541570082,10,435.6299154758453,88.57966184616089,1.0,0.9411764740943908
